Kingdom,Phylum,Class,Order,Family,Genus,Species,Sciname,Red_List_Status,populationTrend,Trophic_Level_10,Trophic_Level_20,Trophic_Level_30,Trophic_Level_Source,Diet_Source,Cat_Animal,Cat_Scavenger,Cat_Endotherm,Cat_Mammal,Cat_Bird,Cat_Herptile,Cat_Amphibian,Cat_Reptile,Cat_Fish,Cat_VertUnk,Cat_Vertebrate,Cat_Egg,Cat_Invert,Cat_Insect,Cat_Plant,Cat_Plant_Other,Cat_Foliage,Cat_Root,Cat_Wood,Cat_Nectar,Cat_Fruit,Cat_Grain,Diet_Breadth,Diet_Reliability,Body_Mass_Value,Body_Mass_Log,Body_Mass_Source,Body_Mass_Type,SVL_Value,SVL_Log,SVL_Source,SVL_Type,SCL_Value,SCL_Log,SCL_Type,SCL_Source,TL_Value,TL_Log,TL_Source,TL_Type,Habitat_Caves,Habitat_Desert,Habitat_Forest,Habitat_Grassland,Habitat_Savanna,Habitat_Shrubland,Habitat_Marine_Coastal,Habitat_Marine_Intertidal,Habitat_Marine_Neritic,Habitat_Marine_Oceanic,Habitat_Wetland,Habitat_Rocky,Habitat_Breadth,Location_Antarctic,Location_Arctic_Sea,Location_Atlantic_Ocean,Location_Caribbean_Islands,Location_East_Asia,Location_Europe,Location_Indian_Ocean,Location_Mediterranean_and_Black_Sea,Location_Mesoamerica,Location_North_Africa,Location_North_America,Location_North_Asia,Location_Oceania,Location_Pacific_Ocean,Location_South_America,Location_South_and_Southeast_Asia,Location_Subsaharan_Africa,Location_West_and_Central_Asia,Location_Breadth,Threat_Biological_Resource_Use,Threat_Climate_Change,Threat_Invasive_Species,Threat_Pollution,Threat_Habitat_Alteration,Threat_Breadth
ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,atlanticus,Larus atlanticus,NT,Stable,Predator,Predator,Predator,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,842.37,2.925502892,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,3
ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,fulvigula,Anas fulvigula,LC,Decreasing,Omnivore,Omnivore,Omnivore,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,1,843.42,2.926043895,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,laysanensis,Anas laysanensis,CR,Increasing,Omnivore,Omnivore,Omnivore,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,1,843.42,2.926043895,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,3
ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,platyrhynchos,Anas platyrhynchos,LC,Increasing,Omnivore,Omnivore,Omnivore,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,1,843.42,2.926043895,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,13,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,wyvilliana,Anas wyvilliana,EN,Decreasing,Omnivore,Omnivore,Omnivore,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,1,843.42,2.926043895,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,4
ANIMALIA,CHORDATA,AVES,STRUTHIONIFORMES,TINAMIDAE,Rhynchotus,maculicollis,Rhynchotus maculicollis,LC,Decreasing,Omnivore,Omnivore,Omnivore,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,1,843.47,2.92606964,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,STRUTHIONIFORMES,TINAMIDAE,Rhynchotus,rufescens,Rhynchotus rufescens,LC,Decreasing,Omnivore,Omnivore,Omnivore,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,1,843.47,2.92606964,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Tigriornis,leucolopha,Tigriornis leucolopha,LC,Decreasing,Predator,Predator,Predator,NA,Wilman et al. 2014,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,846,2.927370363,PrimScale,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,gravis,Ardenna gravis,LC,Stable,Predator,Predator,Predator,NA,Wilman et al. 2014,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,848.99,2.928902575,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,10,1,0,0,0,0,1
ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Spizaetus,melanoleucus,Spizaetus melanoleucus,LC,Decreasing,Predator,Predator,Predator,NA,Wilman et al. 2014,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,850,2.929418926,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Tigrisoma,fasciatum,Tigrisoma fasciatum,LC,Unknown,Predator,Predator,Predator,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,850,2.929418926,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Parabuteo,unicinctus,Parabuteo unicinctus,LC,Decreasing,Predator,Predator,Predator,NA,Wilman et al. 2014,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,850.28,2.929561964,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteo,japonicus,Buteo japonicus,LC,Unknown,Predator,Predator,Predator,NA,del Hoyo et al. 1998 Handbook to the birds of the world.,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1 (Buteo buteo),853.02,2.930959214,del Hoyo et al. 1998,sex range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,5,0,0,1,0,1,2
ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteo,refectus,Buteo refectus,LC,Unknown,Predator,Predator,Predator,NA,del Hoyo et al. 1998 Handbook to the birds of the world.,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1 (Buteo buteo),853.02,2.930959214,del Hoyo et al. 1998,sex range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tetraophasis,obscurus,Tetraophasis obscurus,LC,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,855.35,2.93214386,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Nycticorax,caledonicus,Nycticorax caledonicus,LC,Stable,Predator,Predator,Predator,NA,Wilman et al. 2014,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,856,2.932473765,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,1,0,1,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,EURYPYGIFORMES,RHYNOCHETIDAE,Rhynochetos,jubatus,Rhynochetos jubatus,EN,Stable,Predator,Predator,Predator,NA,Wilman et al. 2014,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,859.99,2.934493401,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,3
ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,STRIGOPIDAE,Nestor,notabilis,Nestor notabilis,EN,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,862.97,2.935995698,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,4
ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,marecula,Anas marecula,EX,NA,Omnivore,Omnivore,Omnivore,NA,generic average,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,5,864.4906897,2.93676032,GenAvg,congeners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,theodori,Anas theodori,EX,NA,Omnivore,Omnivore,Omnivore,NA,generic average,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,5,864.4906897,2.93676032,GenAvg,congeners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittrichas,fulgidus,Psittrichas fulgidus,VU,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,864.99,2.937011087,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,1,2
ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Bostrychia,rara,Bostrychia rara,LC,Decreasing,Predator,Predator,Predator,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,866,2.937517892,PrimScale,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
ANIMALIA,CHORDATA,AVES,GALLIFORMES,NUMIDIDAE,Guttera,plumifera,Guttera plumifera,LC,Decreasing,Omnivore,Omnivore,Omnivore,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,866.02,2.937527922,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Accipiter,gentilis,Accipiter gentilis,LC,Unknown,Predator,Predator,Predator,NA,Wilman et al. 2014,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,866.04,2.937537951,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,9,1,0,0,1,1,3
ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteo,ridgwayi,Buteo ridgwayi,CR,Decreasing,Predator,Predator,Predator,NA,Wilman et al. 2014,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,866.4,2.937718444,Wilman et al. 2125,GenAvg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,4
ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,armenicus,Larus armenicus,NT,Decreasing,Predator,Predator,Predator,NA,Wilman et al. 2014,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,866.99,2.938014088,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,1,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,1,2
ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Lophura,leucomelanos,Lophura leucomelanos,LC,Decreasing,Omnivore,Omnivore,Omnivore,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3,1,867.98,2.938509718,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,4,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Aythya,australis,Aythya australis,LC,Stable,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,869.41,2.939224631,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tympanuchus,cupido,Tympanuchus cupido,VU,Decreasing,Omnivore,Omnivore,Herbivore,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,1,870.08,2.939559186,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,4
ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Clangula,hyemalis,Clangula hyemalis,VU,Decreasing,Omnivore,Predator,Predator,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,871,2.940018155,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,1,0,3,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,8,1,1,1,1,1,5
ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardea,alba,Ardea alba,LC,Unknown,Predator,Predator,Predator,NA,Wilman et al. 2014,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,871.33,2.940182667,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,1,0,3,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,13,0,1,0,0,0,1
ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Syrmaticus,humiae,Syrmaticus humiae,NT,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,1,873.35,2.941188325,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,2
ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallirallus,australis,Gallirallus australis,VU,Decreasing,Omnivore,Omnivore,Omnivore,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,875.72,2.942365268,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,4
ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Megapodius,reinwardt,Megapodius reinwardt,LC,Stable,Omnivore,Omnivore,Herbivore,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,875.81,2.9424099,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Megapodius,tenimberensis,Megapodius tenimberensis,NT,Decreasing,Omnivore,Omnivore,Herbivore,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,875.81,2.9424099,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Pternistis,nobilis,Pternistis nobilis,LC,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,878,2.943494516,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope,marail,Penelope marail,LC,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,879.67,2.944319781,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardea,pacifica,Ardea pacifica,LC,Stable,Predator,Predator,Predator,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,881,2.944975908,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tympanuchus,phasianellus,Tympanuchus phasianellus,LC,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,882.38,2.945655656,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,superciliosa,Anas superciliosa,LC,Unknown,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,882.76,2.945842646,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Geranoaetus,albicaudatus,Geranoaetus albicaudatus,LC,Increasing,Predator,Predator,Predator,NA,Wilman et al. 2014,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,885,2.946943271,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Radjah,radjah,Radjah radjah,LC,Decreasing,Omnivore,Predator,Predator,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,885.22,2.947051217,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1
ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Erythrotriorchis,radiatus,Erythrotriorchis radiatus,NT,Decreasing,Predator,Predator,Predator,NA,Wilman et al. 2014,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,887.35,2.948094954,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,3
ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Eudocimus,albus,Eudocimus albus,LC,Stable,Predator,Predator,Predator,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,889.66,2.949224065,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0
ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelopina,nigra,Penelopina nigra,VU,Decreasing,Herbivore,Herbivore,Herbivore,NA,Wilman et al. 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,889.99,2.949385127,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,3
ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Anthracoceros,albirostris,Anthracoceros albirostris,LC,Stable,Omnivore,Omnivore,Omnivore,NA,Wilman et al. 2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,892.89,2.950797959,Wilman et al. 2014,value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,2
