SampleID,Order,Family,Genus,Species,Sample_type,Lat_Long_OG,DOI,Location,Source,Latitude,Longitude
a568cx,Passeriformes,Pycnonotidae,Bleda,notatus,intestine,"1.7114501735770198, 10.463714317137084",10.1111/mec.15354,Equatorial Guinea,Hird,1.71145017357701,10.463714317137
a568cy,Passeriformes,Pycnonotidae,Bleda,notatus,intestine,"1.7114501735770198, 10.463714317137084",10.1111/mec.15354,Equatorial Guinea,Hird,1.71145017357701,10.463714317137
a574x,Passeriformes,Pycnonotidae,Bleda,notatus,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
a574y,Passeriformes,Pycnonotidae,Bleda,notatus,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
a578,Passeriformes,Pycnonotidae,Criniger,calurus,intestine,"1.7114501735770198, 10.463714317137084",10.1111/mec.15354,Equatorial Guinea,Hird,1.71145017357701,10.463714317137
a580,Passeriformes,Pycnonotidae,Criniger,chloronotus,intestine,"1.7114501735770198, 10.463714317137084",10.1111/mec.15354,Equatorial Guinea,Hird,1.71145017357701,10.463714317137
a584,Passeriformes,Pycnonotidae,Criniger,ndussumensis,intestine,"1.7114501735770198, 10.463714317137084",10.1111/mec.15354,Equatorial Guinea,Hird,1.71145017357701,10.463714317137
a591,Passeriformes,Pycnonotidae,Eurillas (Andropadus),latirostris,intestine,"1.7114501735770198, 10.463714317137084",10.1111/mec.15354,Equatorial Guinea,Hird,1.71145017357701,10.463714317137
a599a,Passeriformes,Pycnonotidae,Eurillas (Andropadus),latirostris,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
a599b,Passeriformes,Pycnonotidae,Eurillas (Andropadus),latirostris,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
a618S2,Passeriformes,Pycnonotidae,Eurillas (Andropadus),virens,intestine,"1.7114501735770198, 10.463714317137084",10.1111/mec.15354,Equatorial Guinea,Hird,1.71145017357701,10.463714317137
a620a,Passeriformes,Pycnonotidae,Eurillas (Andropadus),virens,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
a620b,Passeriformes,Pycnonotidae,Eurillas (Andropadus),virens,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
a625,Passeriformes,Pycnonotidae,Phyllastrephus,poensis,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
a633a,Passeriformes,Stenostiridae,Elminia,albiventris,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
a633b,Passeriformes,Stenostiridae,Elminia,albiventris,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
a634a,Passeriformes,Sylviidae,Sylvia (Pseudoalcippe),abyssinica,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
a634bS2,Passeriformes,Sylviidae,Sylvia (Pseudoalcippe),abyssinica,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
a634d,Passeriformes,Sylviidae,Sylvia (Pseudoalcippe),abyssinica,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
a640a,Passeriformes,Turdidae,Neocossyphus,poensis,intestine,"1.7114501735770198, 10.463714317137084",10.1111/mec.15354,Equatorial Guinea,Hird,1.71145017357701,10.463714317137
a640b,Passeriformes,Turdidae,Neocossyphus,poensis,intestine,"1.7114501735770198, 10.463714317137084",10.1111/mec.15354,Equatorial Guinea,Hird,1.71145017357701,10.463714317137
a643b,Passeriformes,Turdidae,Neocossyphus,poensis,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
a650S2,Passeriformes,Turdidae,Neocossyphus,rufus,intestine,"1.7114501735770198, 10.463714317137084",10.1111/mec.15354,Equatorial Guinea,Hird,1.71145017357701,10.463714317137
a653a,Passeriformes,Turdidae,Turdus,pelios,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
a653b,Passeriformes,Turdidae,Turdus,pelios,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
a655a,Passeriformes,Viduidae,Vidua,macroura,intestine,"1.7114501735770198, 10.463714317137084",10.1111/mec.15354,Equatorial Guinea,Hird,1.71145017357701,10.463714317137
a655b,Passeriformes,Viduidae,Vidua,macroura,intestine,"1.7114501735770198, 10.463714317137084",10.1111/mec.15354,Equatorial Guinea,Hird,1.71145017357701,10.463714317137
a656,Passeriformes,Zosteropidae,Zosterops (Speirops),brunneus,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
a658S2,Passeriformes,Zosteropidae,Zosterops,senegalensis,intestine,"3.631729251816621, 8.754424179946257",10.1111/mec.15354,Equatorial Guinea,Hird,3.63172925181662,8.75442417994625
SRR11825482,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,38.03005197 N 122.882655 W,10.1007/s00248-020-01569-8,USA,Berlow,38.03005197,-122.882655
SRR11825483,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,38.02621599 N 122.876718 W,10.1007/s00248-020-01569-8,USA,Berlow,38.02621599,-122.876718
SRR11825486,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,not collected,10.1007/s00248-020-01569-8,USA,Berlow,NA,NA
SRR11825487,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,38.12058197 N 122.943727 W,10.1007/s00248-020-01569-8,USA,Berlow,38.12058197,-122.943727
SRR11825488,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,38.12319696 N 122.938746 W,10.1007/s00248-020-01569-8,USA,Berlow,38.12319696,-122.938746
SRR11825489,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,38.12327298 N 122.955462 W,10.1007/s00248-020-01569-8,USA,Berlow,38.12327298,-122.955462
SRR11825490,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,38.12129703 N 122.94201 W,10.1007/s00248-020-01569-8,USA,Berlow,38.12129703,-122.94201
SRR11825493,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.91142197 N 122.727199 W,10.1007/s00248-020-01569-8,USA,Berlow,37.91142197,-122.727199
SRR11825494,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.91052704 N 122.726788 W,10.1007/s00248-020-01569-8,USA,Berlow,37.91052704,-122.726788
SRR11825495,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.90830198 N 122.725891 W,10.1007/s00248-020-01569-8,USA,Berlow,37.90830198,-122.725891
SRR11825497,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.907012 N 122.723392 W,10.1007/s00248-020-01569-8,USA,Berlow,37.907012,-122.723392
SRR11825498,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.91050097 N 122.719975 W,10.1007/s00248-020-01569-8,USA,Berlow,37.91050097,-122.719975
SRR11825499,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,38.02739901 N 122.890838 W,10.1007/s00248-020-01569-8,USA,Berlow,38.02739901,-122.890838
SRR11825500,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,38.02654297 N 122.883605 W,10.1007/s00248-020-01569-8,USA,Berlow,38.02654297,-122.883605
SRR11825502,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,38.02704203 N 122.887843 W,10.1007/s00248-020-01569-8,USA,Berlow,38.02704203,-122.887843
SRR11825503,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,38.02961896 N 122.881688 W,10.1007/s00248-020-01569-8,USA,Berlow,38.02961896,-122.881688
SRR11825504,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,not collected,10.1007/s00248-020-01569-8,USA,Berlow,NA,NA
SRR11825505,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,38.02881204 N 122.882687 W,10.1007/s00248-020-01569-8,USA,Berlow,38.02881204,-122.882687
SRR11825506,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.90313202 N 122.723352 W,10.1007/s00248-020-01569-8,USA,Berlow,37.90313202,-122.723352
SRR11825507,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.787964 N 122.478038 W,10.1007/s00248-020-01569-8,USA,Berlow,37.787964,-122.478038
SRR11825508,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.90309799 N 122.724171 W,10.1007/s00248-020-01569-8,USA,Berlow,37.90309799,-122.724171
SRR11825509,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,38.1212 N 122.9434 W,10.1007/s00248-020-01569-8,USA,Berlow,38.1212,-122.9434
SRR11825511,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,38.12330098 N 122.935457 W,10.1007/s00248-020-01569-8,USA,Berlow,38.12330098,-122.935457
SRR11825512,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.79862603 N 122.469342 W,10.1007/s00248-020-01569-8,USA,Berlow,37.79862603,-122.469342
SRR11825513,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.91695001 N 122.720217 W,10.1007/s00248-020-01569-8,USA,Berlow,37.91695001,-122.720217
SRR11825514,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.90826501 N 122.721916 W,10.1007/s00248-020-01569-8,USA,Berlow,37.90826501,-122.721916
SRR11825515,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.91731504 N 122.720543 W,10.1007/s00248-020-01569-8,USA,Berlow,37.91731504,-122.720543
SRR11825516,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.91071898 N 122.334197 W,10.1007/s00248-020-01569-8,USA,Berlow,37.91071898,-122.334197
SRR11825517,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.91071898 N 122.334197 W,10.1007/s00248-020-01569-8,USA,Berlow,37.91071898,-122.334197
SRR11825518,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.79602 N 122.48157 W,10.1007/s00248-020-01569-8,USA,Berlow,37.79602,-122.48157
SRR11825519,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.90993896 N 122.333272 W,10.1007/s00248-020-01569-8,USA,Berlow,37.90993896,-122.333272
SRR11825521,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,not collected,10.1007/s00248-020-01569-8,USA,Berlow,NA,NA
SRR11825522,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.72455297 N 122.503666 W,10.1007/s00248-020-01569-8,USA,Berlow,37.72455297,-122.503666
SRR11825523,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.72393799 N 122.50333 W,10.1007/s00248-020-01569-8,USA,Berlow,37.72393799,-122.50333
SRR11825524,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.71812799 N 122.501195 W,10.1007/s00248-020-01569-8,USA,Berlow,37.71812799,-122.501195
SRR11825525,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.71781099 N 122.501022 W,10.1007/s00248-020-01569-8,USA,Berlow,37.71781099,-122.501022
SRR11825526,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.71718998 N 122.500443 W,10.1007/s00248-020-01569-8,USA,Berlow,37.71718998,-122.500443
SRR11825527,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.71460298 N 122.500617 W,10.1007/s00248-020-01569-8,USA,Berlow,37.71460298,-122.500617
SRR11825529,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.78605 N 122.48145 W,10.1007/s00248-020-01569-8,USA,Berlow,37.78605,-122.48145
SRR11825530,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.90990502 N 122.338717 W,10.1007/s00248-020-01569-8,USA,Berlow,37.90990502,-122.338717
SRR11825531,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,not collected,10.1007/s00248-020-01569-8,USA,Berlow,NA,NA
SRR11825532,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.91025898 N 122.338999 W,10.1007/s00248-020-01569-8,USA,Berlow,37.91025898,-122.338999
SRR11825533,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.90954703 N 122.339247 W,10.1007/s00248-020-01569-8,USA,Berlow,37.90954703,-122.339247
SRR11825534,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.90926103 N 122.339971 W,10.1007/s00248-020-01569-8,USA,Berlow,37.90926103,-122.339971
SRR11825535,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.90802001 N 122.341818 W,10.1007/s00248-020-01569-8,USA,Berlow,37.90802001,-122.341818
SRR11825536,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.90880397 N 122.350423 W,10.1007/s00248-020-01569-8,USA,Berlow,37.90880397,-122.350423
SRR11825538,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.80942804 N 122.476301 W,10.1007/s00248-020-01569-8,USA,Berlow,37.80942804,-122.476301
SRR11825539,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.80571503 N 122.469833 W,10.1007/s00248-020-01569-8,USA,Berlow,37.80571503,-122.469833
SRR11825540,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.80854199 N 122.474636 W,10.1007/s00248-020-01569-8,USA,Berlow,37.80854199,-122.474636
SRR11825542,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,38.12254904 N 122.939171 W,10.1007/s00248-020-01569-8,USA,Berlow,38.12254904,-122.939171
SRR11825543,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.80722897 N 122.47172 W,10.1007/s00248-020-01569-8,USA,Berlow,37.80722897,-122.47172
SRR11825544,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.79109 N 122.48359 W,10.1007/s00248-020-01569-8,USA,Berlow,37.79109,-122.48359
SRR11825545,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.80842599 N 122.47254 W,10.1007/s00248-020-01569-8,USA,Berlow,37.80842599,-122.47254
SRR11825546,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.797859 N 122.468749 W,10.1007/s00248-020-01569-8,USA,Berlow,37.797859,-122.468749
SRR11825547,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.79830199 N 122.468917 W,10.1007/s00248-020-01569-8,USA,Berlow,37.79830199,-122.468917
SRR11825549,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.80360103 N 122.477771 W,10.1007/s00248-020-01569-8,USA,Berlow,37.80360103,-122.477771
SRR11825551,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.80542099 N 122.477123 W,10.1007/s00248-020-01569-8,USA,Berlow,37.80542099,-122.477123
SRR11825552,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.80586104 N 122.476911 W,10.1007/s00248-020-01569-8,USA,Berlow,37.80586104,-122.476911
SRR11825553,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.71234599 N 122.498655 W,10.1007/s00248-020-01569-8,USA,Berlow,37.71234599,-122.498655
SRR11825554,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.711873 N 122.500711 W,10.1007/s00248-020-01569-8,USA,Berlow,37.711873,-122.500711
SRR11825555,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.79109 N 122.48359 W,10.1007/s00248-020-01569-8,USA,Berlow,37.79109,-122.48359
SRR11825556,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.71192798 N 122.500221 W,10.1007/s00248-020-01569-8,USA,Berlow,37.71192798,-122.500221
SRR11825557,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.72471198 N 122.505224 W,10.1007/s00248-020-01569-8,USA,Berlow,37.72471198,-122.505224
SRR11825558,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.723982 N 122.504611 W,10.1007/s00248-020-01569-8,USA,Berlow,37.723982,-122.504611
SRR11825559,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.72123902 N 122.504498 W,10.1007/s00248-020-01569-8,USA,Berlow,37.72123902,-122.504498
SRR11825561,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.71839404 N 122.500972 W,10.1007/s00248-020-01569-8,USA,Berlow,37.71839404,-122.500972
SRR11825562,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.79914596 N 122.473705 W,10.1007/s00248-020-01569-8,USA,Berlow,37.79914596,-122.473705
SRR11825563,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.79963898 N 122.472738 W,10.1007/s00248-020-01569-8,USA,Berlow,37.79963898,-122.472738
SRR11825564,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.80008901 N 122.474856 W,10.1007/s00248-020-01569-8,USA,Berlow,37.80008901,-122.474856
SRR11825565,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.80008901 N 122.474856 W,10.1007/s00248-020-01569-8,USA,Berlow,37.80008901,-122.474856
SRR11825566,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.79218 N 122.48283 W,10.1007/s00248-020-01569-8,USA,Berlow,37.79218,-122.48283
SRR11825567,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.78905599 N 122.472069 W,10.1007/s00248-020-01569-8,USA,Berlow,37.78905599,-122.472069
SRR11825569,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.78748397 N 122.473102 W,10.1007/s00248-020-01569-8,USA,Berlow,37.78748397,-122.473102
SRR11825570,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.71326599 N 122.498517 W,10.1007/s00248-020-01569-8,USA,Berlow,37.71326599,-122.498517
SRR11825571,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.71390201 N 122.499946 W,10.1007/s00248-020-01569-8,USA,Berlow,37.71390201,-122.499946
SRR11825572,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.80110397 N 122.473278 W,10.1007/s00248-020-01569-8,USA,Berlow,37.80110397,-122.473278
SRR11825574,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Cloacal swabs,37.80450904 N 122.476686 W,10.1007/s00248-020-01569-8,USA,Berlow,37.80450904,-122.476686
SRR6785692,Galliformes,Phasianidae,Gallus,Gallus,Cecum,"52.831637,-1.250902",10.1186/s40168-018-0477-5,UK,CoMiDa,52.831637,-1.250902
SRR6785690,Galliformes,Phasianidae,Gallus,Gallus,Cecum,"52.831637,-1.250902",10.1186/s40168-018-0477-5,UK,CoMiDa,52.831637,-1.250902
SRR6785689,Galliformes,Phasianidae,Gallus,Gallus,Cecum,"52.831637,-1.250902",10.1186/s40168-018-0477-5,UK,CoMiDa,52.831637,-1.250902
SRR6785674,Galliformes,Phasianidae,Gallus,Gallus,Cecum,"52.831637,-1.250902",10.1186/s40168-018-0477-5,UK,CoMiDa,52.831637,-1.250902
SRR6785673,Galliformes,Phasianidae,Gallus,Gallus,Cecum,"52.831637,-1.250902",10.1186/s40168-018-0477-5,UK,CoMiDa,52.831637,-1.250902
SRR6785672,Galliformes,Phasianidae,Gallus,Gallus,Cecum,"52.831637,-1.250902",10.1186/s40168-018-0477-5,UK,CoMiDa,52.831637,-1.250902
SRR6785671,Galliformes,Phasianidae,Gallus,Gallus,Cecum,"52.831637,-1.250902",10.1186/s40168-018-0477-5,UK,CoMiDa,52.831637,-1.250902
SRR6785670,Galliformes,Phasianidae,Gallus,Gallus,Cecum,"52.831637,-1.250902",10.1186/s40168-018-0477-5,UK,CoMiDa,52.831637,-1.250902
SRR6785650,Galliformes,Phasianidae,Gallus,Gallus,Cecum,"52.831637,-1.250902",10.1186/s40168-018-0477-5,UK,CoMiDa,52.831637,-1.250902
SRR6785649,Galliformes,Phasianidae,Gallus,Gallus,Cecum,"52.831637,-1.250902",10.1186/s40168-018-0477-5,UK,CoMiDa,52.831637,-1.250902
SRR6785646,Galliformes,Phasianidae,Gallus,Gallus,Cecum,"52.831637,-1.250902",10.1186/s40168-018-0477-5,UK,CoMiDa,52.831637,-1.250902
SRR6785645,Galliformes,Phasianidae,Gallus,Gallus,Cecum,"52.831637,-1.250902",10.1186/s40168-018-0477-5,UK,CoMiDa,52.831637,-1.250902
SRR6486796,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486795,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486794,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486793,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486792,Passeriformes,Thraupidae,Geospiza,Fortis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486791,Passeriformes,Thraupidae,Geospiza,Fuliginosa,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486790,Passeriformes,Thraupidae,Geospiza,Fortis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486789,Passeriformes,Thraupidae,Geospiza,Fortis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486788,Passeriformes,Thraupidae,Geospiza,Scandens,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486787,Passeriformes,Thraupidae,Geospiza,Fortis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486786,Passeriformes,Thraupidae,Camarhynchus,Parvulus,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486785,Passeriformes,Thraupidae,Camarhynchus,Parvulus,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486784,Passeriformes,Thraupidae,Platyspiza,Crassirostris,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486783,Passeriformes,Thraupidae,Platyspiza,Crassirostris,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486782,Passeriformes,Thraupidae,Platyspiza,Crassirostris,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486781,Passeriformes,Thraupidae,Geospiza,Scandens,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486780,Passeriformes,Thraupidae,Geospiza,Scandens,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486779,Passeriformes,Thraupidae,Geospiza,Fortis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486778,Passeriformes,Thraupidae,Geospiza,Conirostris,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486777,Passeriformes,Thraupidae,Geospiza,Conirostris,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486776,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486775,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486774,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486773,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486772,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486771,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486770,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486769,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486768,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486767,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486766,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486765,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486764,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
SRR6486763,Passeriformes,Thraupidae,Geospiza,Difficilis,Feces,"-0.6,-90.5",10.1186/s40168-018-0555-8,Ecuador,CoMiDa,-0.6,-90.5
